Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,password,course_name,SignUpDate,LastActiveDate,comment
S1863,Sara,Williams,student863@university.com,Female,18,CS,HXZDn$6pGl,"50    NaN
Name: CourseName, dtype: str",2023-10-01,2024-02-23,"the instructor voice, then the way of axplanation
Excellent course for Interview Preparations
"
S1864,Maria,Brown,student864@university.com,Male,19,Business,vS5munx@Js,"20    NaN
Name: CourseName, dtype: str",2023-04-18,2024-01-15,"COOL GREAT BEST   NUMBER ONE
Very detailed!
"
S1865,Ali,Williams,student865@university.com,Female,21,CS,$r!bziwq95,"50    NaN
Name: CourseName, dtype: str",2023-04-18,2024-05-28,"I never thought hypnosis would be a thing that could REALLY help and I'm so happy to say it has. The course is incredible and Lai Mei is an Angel sent from above. I strongly advise anyone with mental health issues should definitely consider enrolling. 

Thanks to Lai Mei for helping me through dark and difficult times which now are very clear and happy.

Daniel.
Insightful course that provides you with the tools you need to get the point across. I also liked the use of the ruler visual and calculators.
"
S1866,Ahmed,Brown,student866@university.com,Female,19,Engineering,MS7xNH5fCz,"35    NaN
Name: CourseName, dtype: str",2023-12-19,2024-04-02,"Gostei muito do curso. Vou assistir novamente para entender os detalhes ensinados. Obrigado.
It is one of the best courses I have ever attended in Udemy .. thank you Dr. Julanar
"
S1867,Emma,Johnson,student867@university.com,Male,22,Business,AjnpFmbteW,"20    NaN
Name: CourseName, dtype: str",2023-07-07,2024-04-08,"Exellent Course, well explaint and easy to follow !!!
Muy buen curso. Explica todo en detalle, muy bueno.
"
S1868,Omar,Jones,student868@university.com,Male,20,CS,@T@KIqQutp,"50    NaN
Name: CourseName, dtype: str",2023-04-02,2024-06-02,"This teaching give me better understanding and knowledge of how to manage things in my marriage. Dr KN Jacob your the best.
Everyday life is so demanding, it's really difficult to find time to center. I love that Katrina give small, easy things that can be done in just a few minutes to recenter my day.
"
S1869,Emma,Brown,student869@university.com,Female,19,CS,dZ%2r6#09G,"50    NaN
Name: CourseName, dtype: str",2023-06-09,2024-02-27,"Muito prático e instrutivo! Fiquei motivada para passar à acção e ao movimento!
a parte qualche problema con le registrazioni che si bloccavano è un ottimo corso base tenuto da professionisti come Ale Agostini e Carlo Alberto Rosso
"
S1870,Ahmed,Smith,student870@university.com,Female,19,Business,hF@024%dq&,"20    NaN
Name: CourseName, dtype: str",2023-04-15,2024-05-31,"Some questions are not answered correctly
Great Training Excellent!
"
S1871,Liam,Williams,student871@university.com,Male,23,Mathematics,pQsv2D$L#x,"5    NaN
Name: CourseName, dtype: str",2023-10-18,2024-02-28,"Me encanta el curso hasta ahora
Gostei do conteúdo, professor com boa didática e o PnetLab é uma ótima ferramenta para aprender redes.
"
S1872,Sara,Johnson,student872@university.com,Female,18,Mathematics,AJEWhNBAR@,"5    NaN
Name: CourseName, dtype: str",2023-05-29,2024-06-08,"Хороший курс, мне нравится.
منصحش حد بيه للاسف 
ملفات العمل موجودة ولكن عشان تاخدها وتطبق علي الكورس لازم تشتري 
الباكدج بتاع الكورسات كاملة
اسلوب خداع رخيص وقلة ذوق في التعامل 
بالاضافة ان جودة الفيديوهات سيئة ومطبق علي الانريل القديم
"
S1873,Ali,Smith,student873@university.com,Male,22,Business,5$KiXrQOSn,"20    NaN
Name: CourseName, dtype: str",2023-09-28,2024-01-18,"Finally a real tool box for sampling.
Another great and very informative course from this author. Definitely useful for me. I would strongly recommend this course to anyone having problems with refund.
"
S1874,Sara,Johnson,student874@university.com,Male,19,CS,%J8j&Qa5t2,"50    NaN
Name: CourseName, dtype: str",2023-11-04,2024-01-02,"Very informative in a concise manner. I've been watching for 10 minutes and already know 5-10 new things about the topic
كورس مفيد جدا جدا والشرح احترافي ومفهوم وبسيط جدا للمبتدئين واسلوب الاستاذ ياسين في الشرح مفهوم .فعلا انا استفدت من كم المعلومات الهائلة الموجودة في الدورة و كانت اول تجربة لي في الوردبرس
"
S1875,John,Jones,student875@university.com,Female,22,Mathematics,TS1BEnGBKq,"5    NaN
Name: CourseName, dtype: str",2023-09-28,2024-02-29,"It's good
شرح جميل وسلس جدا
"
S1876,Sara,Williams,student876@university.com,Male,18,Business,W$9KBwMoXi,"20    NaN
Name: CourseName, dtype: str",2023-03-06,2024-01-14,"Sound volume varies. Speech is too slow. I'm using 1.75x.
It was fun to do and I look forward to putting it into my website in the future.
"
S1877,Sara,Davis,student877@university.com,Male,23,Engineering,thHE8GF52@,"35    NaN
Name: CourseName, dtype: str",2023-11-07,2024-05-19,"I never learned about credit because I always thought it was hard, but this course makes it so easy to understand. Visuals are crazy too!
I really liked the explanations of boundary setting in various areas of life and the connection of boundary setting to a strong sense of self. I listened to most sections twice to absorb the information internally; there's a lot to digest. Thumbs up to this course!
"
S1878,Ahmed,Williams,student878@university.com,Male,22,CS,7wI1ligOHQ,"50    NaN
Name: CourseName, dtype: str",2023-11-29,2024-02-07,"Excelentes os exemplos apresentados para facilitar a compreensão dos tópicos da ITIL v3 aplicada à Educação, muito bom!
Great information.
"
S1879,Ahmed,Jones,student879@university.com,Female,24,Engineering,64zeGGol&R,"35    NaN
Name: CourseName, dtype: str",2023-07-23,2024-02-26,"It's still a basic level of facebook ads
This is a very conversational-oriented course. I really appreciate its nicely designed presentation and good audio quality. The conversational phrases are more in-depth and expanded than most courses of this type. So, I have picked up a few useful phrases that I haven't previously encountered.
"
S1880,Ahmed,Williams,student880@university.com,Male,18,CS,ZQ8D3$91VP,"50    NaN
Name: CourseName, dtype: str",2023-12-01,2024-04-10,"Замечательная, легкая подача материала, все  понятно и сбалансировано, без лишней воды все по сути и по делу . Преподана необходимая база знаний для начала игры на ударных. Особая благодарность за конспекты к урокам, домашние задания и рекомендации к прослушиванию хорошей музыки. Курс рекомендую ?
I had a great time taking this course. The instructor was well spoken and the information was all new to me, so I'm happy to apply it in the future.
"
S1881,Emma,Davis,student881@university.com,Female,18,Mathematics,bp2AXj2Rnk,"5    NaN
Name: CourseName, dtype: str",2023-09-09,2024-04-17,"good pace
I have taken the 12 Chakra course by Nico and I really enjoyed that, and I enjoy this course even more.

I highly recommend this course to anyone who want to learn more about Chakra, Nico is an amazing teacher!
"
S1882,John,Brown,student882@university.com,Female,21,Engineering,Jt30mqPEFf,"35    NaN
Name: CourseName, dtype: str",2023-10-21,2024-04-28,"Ikrar is an amazing Mentor. He made the entire workflow simple and easy to follow and understand. I always felt 3dsmax lighting and rendering a bit tricky to understand, but thanks to this course, It's a different story now. The content is great and very up to date. Highly recommend! And thanks Ikrar for replying to my queries.
Приёмы понятные и действенные, спасибо за Вашу работу, надеюсь мне они помогут на войне? К покупке этот курс советую!
"
S1883,Liam,Johnson,student883@university.com,Female,23,Engineering,U77zZ7#%Zg,"35    NaN
Name: CourseName, dtype: str",2023-11-03,2024-04-10,"Mudah dipahami untuk orang awam seperti saya.
Faltou um documento em pdf para ajudar melhor nos estudos, principalmente mostrando melhor os exemplos. Mas o curso é bom.
"
S1884,Liam,Davis,student884@university.com,Male,23,Business,YNhGoKz&I3,"20    NaN
Name: CourseName, dtype: str",2023-03-04,2024-01-28,"Par excellence ! Lucid, succinct, to-the-point, and focussed-on-the-core, this course covers the most important aspects within the investing world of options !
so far so good -  to the point and makes sense. learning new stuff
"
S1885,Ahmed,Smith,student885@university.com,Male,24,Mathematics,q$UfoUJ0#v,"5    NaN
Name: CourseName, dtype: str",2023-10-13,2024-06-01,"I absolutly loved what I have seen from Tara and Virginia so far. I already feel so much more pumped to go traveling. Thank you!
Très bien jusqu' a maintenant
"
S1886,Ali,Jones,student886@university.com,Female,22,Mathematics,ya*e1dO$hR,"5    NaN
Name: CourseName, dtype: str",2023-09-16,2024-04-24,"Practico y directo
Rosa is such an encourager and makes learning continual fun.  Jazz up songs and get tips that just help make us better players. Another style to get ready for Christmas.  This style can also be used  for many other songs. There is also a tip about changing a 4/4 song to a 3/4 song that is interesting to learn.
"
S1887,Emma,Brown,student887@university.com,Female,20,CS,V$mYftDBcf,"50    NaN
Name: CourseName, dtype: str",2023-04-19,2024-05-26,"This course good for who want to know reverse engineering apps without have any knowledge in hindi
bis jetzt, sehr gut geeignet, bitte weiter so!!!
"
S1888,Maria,Smith,student888@university.com,Male,24,Business,kply7LNEN2,"20    NaN
Name: CourseName, dtype: str",2023-06-21,2024-06-13,"The more i watch the more I'm convinced this guy just watched a bunch of youtube. His explanantions ""Basically.. basically"" denotes a flagrant lack of experience and indepth knowledge. I realized too late that I actually knew more than him, me, the noob who just drank youtube for a week. Shameless.
Excelente curso y muy bien explicado, abarca mucha informacion que en otros cursos no encontraran.
"
S1889,Ali,Smith,student889@university.com,Female,21,Business,!&&iPScOyZ,"20    NaN
Name: CourseName, dtype: str",2023-10-12,2024-03-25,"Sim,era.
Overall not bad just keep in mind some people is doing this for the first time
"
S1890,Omar,Jones,student890@university.com,Female,23,CS,AE7b@N#WAq,"50    NaN
Name: CourseName, dtype: str",2023-04-10,2024-04-24,"Akustisch leider nicht gut (leise), inhaltlich gut, aber etwas zu sehr an der Oberfläche für mich
Es wurde bisher NICHTS erklärt. Keine Hintergründe. Nicht, wie die gezeigte Übung wirkt bzw. wieso. Aber vielleicht kommt das ja alles noch!
"
